id	single.id	child.adult	sex	box	rando.order	trial	model	comb.detail	comb.sum	comb.sumsum	time.screen	aoi.prop	trial.per.condition	trial.overall
527	5	5.1	1	1	1	3	24	Hanna	R1-PI1	PI-R	PI-R	200	0.085	5	24
529	5	5.1	1	1	1	3	25	Han	R2-PI2	PI-R	PI-R	235	0.102127659574468	6	25
531	5	5.1	1	1	1	3	26	Anna	R1-NC2	NC-R	NC-R	239	0.933054393305439	7	26
533	5	5.1	1	1	1	3	27	Han	PI1-NC1	NC-PI	NC-PI	224	0.339285714285714	8	27
535	5	5.1	1	1	1	3	28	Anna	R1-PI2	PI-R	PI-R	169	0.757396449704142	7	28
537	5	5.1	1	1	1	3	29	Trinh	PI1-R2	PI-R	PI-R	217	0.824884792626728	8	29
539	5	5.1	1	1	1	3	30	Hanna	R2-NC2	NC-R	NC-R	228	0.991150442477876	8	30
541	5	5.1	1	1	3	3	1	Trinh	PI2-NC2	NC-PI	NC-PI	223	0.551569506726457	1	31
543	5	5.1	1	1	3	3	2	Anna	R1-PI1	PI-R	PI-R	232	0.551724137931034	1	32
545	5	5.1	1	1	3	3	3	Trinh	NC1-R2	NC-R	NC-R	226	0.734513274336283	1	33
547	5	5.1	1	1	3	3	4	Bernie	NC1-PI2	NC-PI	NC-PI	214	1	2	34
549	5	5.1	1	1	3	3	5	Trinh	R1-NC1	NC-R	NC-R	220	0.93953488372093	2	35
551	5	5.1	1	1	3	3	6	Han	PI1-NC2	NC-PI	NC-PI	227	0.585903083700441	3	36
553	5	5.1	1	1	3	3	7	Anna	NC1-NC2	NC-NC	Same	232	0.810344827586207	1	37
555	5	5.1	1	1	3	3	8	Bernie	PI1-R2	PI-R	PI-R	237	1	2	38
557	5	5.1	1	1	3	3	9	Han	PI1-NC2	NC-PI	NC-PI	226	0.849557522123894	4	39
559	5	5.1	1	1	3	3	10	Bernie	PI1-NC1	NC-PI	NC-PI	237	0.949367088607595	5	40
561	5	5.1	1	1	3	3	11	Trinh	R1-NC1	NC-R	NC-R	229	0.689956331877729	3	41
563	5	5.1	1	1	3	3	12	Bernie	R1-R2	R-R	Same	234	0.521367521367521	2	42
565	5	5.1	1	1	3	3	13	Han	R2-NC2	NC-R	NC-R	230	0.569565217391304	4	43
567	5	5.1	1	1	3	3	14	Bernie	R2-PI2	PI-R	PI-R	234	0.764957264957265	3	44
569	5	5.1	1	1	3	3	15	Hanna	R1-NC2	NC-R	NC-R	223	0.0986547085201794	5	45
571	5	5.1	1	1	3	3	16	Trinh	PI2-NC2	NC-PI	NC-PI	213	0.539906103286385	6	46
573	5	5.1	1	1	3	3	17	Bernie	R1-R2	R-R	Same	186	0.972826086956522	3	47
575	5	5.1	1	1	3	3	18	Anna	NC1-NC2	NC-NC	Same	109	0.348623853211009	4	48
577	5	5.1	1	1	3	3	19	Bernie	R1-PI2	PI-R	PI-R	214	0.466981132075472	4	49
579	5	5.1	1	1	3	3	20	Hanna	PI1-PI2	PI-PI	Same	194	0.164948453608247	5	50
581	5	5.1	1	1	3	3	21	Bernie	R2-PI2	PI-R	PI-R	228	0.403508771929825	5	51
583	5	5.1	1	1	3	3	22	Anna	R1-PI1	PI-R	PI-R	214	0.705607476635514	6	52
585	5	5.1	1	1	3	3	23	Bernie	NC1-PI2	NC-PI	NC-PI	149	0	7	53
587	5	5.1	1	1	3	3	24	Hanna	PI1-PI2	PI-PI	Same	216	0.189814814814815	6	54
589	5	5.1	1	1	3	3	25	Bernie	PI1-NC1	NC-PI	NC-PI	235	0.897872340425532	8	55
591	5	5.1	1	1	3	3	26	Han	R2-NC2	NC-R	NC-R	224	0.940639269406393	6	56
593	5	5.1	1	1	3	3	27	Trinh	NC1-R2	NC-R	NC-R	209	0.666666666666667	7	57
595	5	5.1	1	1	3	3	28	Bernie	PI1-R2	PI-R	PI-R	212	0.452830188679245	7	58
597	5	5.1	1	1	3	3	29	Hanna	R1-NC2	NC-R	NC-R	223	0.828828828828829	8	59
599	5	5.1	1	1	3	3	30	Bernie	R1-PI2	PI-R	PI-R	175	0.76	8	60
601	5	5.2	2	0	1	3	1	Hanna	PI1-NC2	NC-PI	NC-PI	224	0.385650224215247	1	1
603	5	5.2	2	0	1	3	2	Trinh	NC1-R2	NC-R	NC-R	226	0.697777777777778	1	2
605	5	5.2	2	0	1	3	3	Hanna	R1-PI1	PI-R	PI-R	234	1	1	3
607	5	5.2	2	0	1	3	4	Anna	NC1-PI2	NC-PI	NC-PI	229	0.449781659388646	2	4
609	5	5.2	2	0	1	3	5	Han	R1-NC1	NC-R	NC-R	232	0.581896551724138	2	5
611	5	5.2	2	0	1	3	6	Trinh	NC1-R2	NC-R	NC-R	234	0.606837606837607	3	6
613	5	5.2	2	0	1	3	7	Anna	PI1-NC2	NC-PI	NC-PI	237	0.544303797468354	3	7
615	5	5.2	2	0	1	3	8	Hanna	NC1-NC2	NC-NC	Same	225	0.6	1	8
617	5	5.2	2	0	1	3	9	Han	PI1-PI2	PI-PI	Same	222	0.660633484162896	2	9
619	5	5.2	2	0	1	3	10	Anna	PI1-NC2	NC-PI	NC-PI	231	0.773913043478261	4	10
621	5	5.2	2	0	1	3	11	Han	PI1-NC1	NC-PI	NC-PI	234	0.692307692307692	5	11
623	5	5.2	2	0	1	3	12	Trinh	PI1-R2	PI-R	PI-R	226	0.544247787610619	2	12
625	5	5.2	2	0	1	3	13	Han	R1-NC1	NC-R	NC-R	226	0.73542600896861	4	13
627	5	5.2	2	0	1	3	14	Trinh	R1-R2	R-R	Same	225	0.471111111111111	3	14
629	5	5.2	2	0	1	3	15	Hanna	R2-NC2	NC-R	NC-R	236	0.809322033898305	5	15
631	5	5.2	2	0	1	3	16	Anna	R1-NC2	NC-R	NC-R	229	0.685589519650655	6	16
633	5	5.2	2	0	1	3	17	Hanna	PI2-NC2	NC-PI	NC-PI	234	0.829059829059829	6	17
635	5	5.2	2	0	1	3	18	Trinh	R1-R2	R-R	Same	230	0.760869565217391	4	18
637	5	5.2	2	0	1	3	19	Anna	R1-PI2	PI-R	PI-R	232	0.478448275862069	3	19
639	5	5.2	2	0	1	3	20	Han	R2-PI2	PI-R	PI-R	215	0.813397129186603	4	20
641	5	5.2	2	0	1	3	21	Anna	NC1-PI2	NC-PI	NC-PI	225	0.635135135135135	7	21
643	5	5.2	2	0	1	3	22	Hanna	NC1-NC2	NC-NC	Same	218	0.603686635944701	5	22
645	5	5.2	2	0	1	3	23	Han	PI1-PI2	PI-PI	Same	238	0.15546218487395	6	23
647	5	5.2	2	0	1	3	24	Hanna	R1-PI1	PI-R	PI-R	241	0.49792531120332	5	24
649	5	5.2	2	0	1	3	25	Han	R2-PI2	PI-R	PI-R	223	0.348623853211009	6	25
651	5	5.2	2	0	1	3	26	Anna	R1-NC2	NC-R	NC-R	227	0.853982300884956	7	26
653	5	5.2	2	0	1	3	27	Han	PI1-NC1	NC-PI	NC-PI	227	0.26431718061674	8	27
655	5	5.2	2	0	1	3	28	Anna	R1-PI2	PI-R	PI-R	175	0.377142857142857	7	28
657	5	5.2	2	0	1	3	29	Trinh	PI1-R2	PI-R	PI-R	235	0.331914893617021	8	29
659	5	5.2	2	0	1	3	30	Hanna	R2-NC2	NC-R	NC-R	232	0.797413793103448	8	30
661	5	5.2	2	0	3	3	1	Trinh	PI2-NC2	NC-PI	NC-PI	224	0.888392857142857	1	31
663	5	5.2	2	0	3	3	2	Anna	R1-PI1	PI-R	PI-R	219	0.639269406392694	1	32
665	5	5.2	2	0	3	3	3	Trinh	NC1-R2	NC-R	NC-R	238	0.596638655462185	1	33
667	5	5.2	2	0	3	3	4	Bernie	NC1-PI2	NC-PI	NC-PI	220	0.595454545454545	2	34
669	5	5.2	2	0	3	3	5	Trinh	R1-NC1	NC-R	NC-R	234	0.670940170940171	2	35
671	5	5.2	2	0	3	3	6	Han	PI1-NC2	NC-PI	NC-PI	219	0.616438356164384	3	36
673	5	5.2	2	0	3	3	7	Anna	NC1-NC2	NC-NC	Same	222	0.581081081081081	1	37
675	5	5.2	2	0	3	3	8	Bernie	PI1-R2	PI-R	PI-R	227	0.621145374449339	2	38
677	5	5.2	2	0	3	3	9	Han	PI1-NC2	NC-PI	NC-PI	232	0.797413793103448	4	39
679	5	5.2	2	0	3	3	10	Bernie	PI1-NC1	NC-PI	NC-PI	232	0.616379310344828	5	40
681	5	5.2	2	0	3	3	11	Trinh	R1-NC1	NC-R	NC-R	235	0.514893617021277	3	41
683	5	5.2	2	0	3	3	12	Bernie	R1-R2	R-R	Same	229	0.384279475982533	2	42
685	5	5.2	2	0	3	3	13	Han	R2-NC2	NC-R	NC-R	228	0.578947368421053	4	43
687	5	5.2	2	0	3	3	14	Bernie	R2-PI2	PI-R	PI-R	219	0.328767123287671	3	44
689	5	5.2	2	0	3	3	15	Hanna	R1-NC2	NC-R	NC-R	229	0.554585152838428	5	45
691	5	5.2	2	0	3	3	16	Trinh	PI2-NC2	NC-PI	NC-PI	225	0.6	6	46
693	5	5.2	2	0	3	3	17	Bernie	R1-R2	R-R	Same	226	0.34070796460177	3	47
695	5	5.2	2	0	3	3	18	Anna	NC1-NC2	NC-NC	Same	232	0.413793103448276	4	48
697	5	5.2	2	0	3	3	19	Bernie	R1-PI2	PI-R	PI-R	224	0.285714285714286	4	49
699	5	5.2	2	0	3	3	20	Hanna	PI1-PI2	PI-PI	Same	233	0.733905579399142	5	50
701	5	5.2	2	0	3	3	21	Bernie	R2-PI2	PI-R	PI-R	230	1	5	51
703	5	5.2	2	0	3	3	22	Anna	R1-PI1	PI-R	PI-R	222	0.337837837837838	6	52
705	5	5.2	2	0	3	3	23	Bernie	NC1-PI2	NC-PI	NC-PI	159	0.591194968553459	7	53
707	5	5.2	2	0	3	3	24	Hanna	PI1-PI2	PI-PI	Same	236	0.483050847457627	6	54
709	5	5.2	2	0	3	3	25	Bernie	PI1-NC1	NC-PI	NC-PI	235	0.714893617021277	8	55
711	5	5.2	2	0	3	3	26	Han	R2-NC2	NC-R	NC-R	245	0.773662551440329	6	56
713	5	5.2	2	0	3	3	27	Trinh	NC1-R2	NC-R	NC-R	243	0.148148148148148	7	57
715	5	5.2	2	0	3	3	28	Bernie	PI1-R2	PI-R	PI-R	232	0.931034482758621	7	58
717	5	5.2	2	0	3	3	29	Hanna	R1-NC2	NC-R	NC-R	232	0.616379310344828	8	59
719	5	5.2	2	0	3	3	30	Bernie	R1-PI2	PI-R	PI-R	229	0.611353711790393	8	60
721	6	6.1	1	1	1	2	1	Hanna	PI2-NC2	NC-PI	NC-PI	206	0.490291262135922	1	1
723	6	6.1	1	1	1	2	2	Trinh	NC1-R2	NC-R	NC-R	216	0.587962962962963	1	2
725	6	6.1	1	1	1	2	3	Hanna	R1-PI1	PI-R	PI-R	190	0.4	1	3
727	6	6.1	1	1	1	2	4	Han	PI1-NC1	NC-PI	NC-PI	218	0.715596330275229	2	4
729	6	6.1	1	1	1	2	5	Hanna	R2-NC2	NC-R	NC-R	242	1	2	5
731	6	6.1	1	1	1	2	6	Anna	R1-PI2	PI-R	PI-R	79	0.746835443037975	2	6
733	6	6.1	1	1	1	2	7	Han	PI1-NC1	NC-PI	NC-PI	216	0.62037037037037	3	7
735	6	6.1	1	1	1	2	8	Trinh	NC1-R2	NC-R	NC-R	226	0.300884955752212	3	8
737	6	6.1	1	1	1	2	9	Anna	R1-PI2	PI-R	PI-R	152	0.217105263157895	3	9
739	6	6.1	1	1	1	2	10	Trinh	R1-R2	R-R	Same	209	0.569377990430622	1	10
741	6	6.1	1	1	1	2	11	Hanna	R2-NC2	NC-R	NC-R	212	0.292452830188679	4	11
743	6	6.1	1	1	1	2	12	Han	R1-NC1	NC-R	NC-R	216	0.675925925925926	5	12
745	6	6.1	1	1	1	2	13	Trinh	PI1-R2	PI-R	PI-R	216	0.37037037037037	4	13
747	6	6.1	1	1	1	2	14	Anna	R1-NC2	NC-R	NC-R	220	0.536363636363636	6	14
749	6	6.1	1	1	1	2	15	Hanna	NC1-NC2	NC-NC	Same	195	0.343915343915344	2	15
751	6	6.1	1	1	1	2	16	Trinh	PI1-R2	PI-R	PI-R	207	0.956521739130435	5	16
753	6	6.1	1	1	1	2	17	Han	PI1-PI2	PI-PI	Same	212	0.679245283018868	3	17
755	6	6.1	1	1	1	2	18	Anna	PI1-NC2	NC-PI	NC-PI	149	0	4	18
757	6	6.1	1	1	1	2	19	Hanna	NC1-NC2	NC-NC	Same	221	0.393518518518519	4	19
759	6	6.1	1	1	1	2	20	Anna	NC1-PI2	NC-PI	NC-PI	201	0.318407960199005	5	20
761	6	6.1	1	1	1	2	21	Han	PI1-PI2	PI-PI	Same	206	0.41747572815534	5	21
763	6	6.1	1	1	1	2	22	Han	R2-PI2	PI-R	PI-R	208	0.58128078817734	6	22
765	6	6.1	1	1	1	2	23	Hanna	PI2-NC2	NC-PI	NC-PI	48	0.916666666666667	6	23
767	6	6.1	1	1	1	2	24	Han	R1-NC1	NC-R	NC-R	209	0.411483253588517	7	24
769	6	6.1	1	1	1	2	25	Trinh	R1-R2	R-R	Same	218	1	6	25
771	6	6.1	1	1	1	2	26	Anna	NC1-PI2	NC-PI	NC-PI	113	0	7	26
773	6	6.1	1	1	1	2	27	Hanna	R1-PI1	PI-R	PI-R	197	0.898477157360406	7	27
775	6	6.1	1	1	1	2	28	Anna	PI1-NC2	NC-PI	NC-PI	202	0.400990099009901	8	28
777	6	6.1	1	1	1	2	29	Han	R2-PI2	PI-R	PI-R	218	0.674311926605505	8	29
779	6	6.1	1	1	1	2	30	Anna	R1-NC2	NC-R	NC-R	206	0.737864077669903	8	30
781	6	6.1	1	1	3	2	1	Trinh	NC1-R2	NC-R	NC-R	226	0.858407079646018	1	31
783	6	6.1	1	1	3	2	2	Hanna	PI1-PI2	PI-PI	Same	220	0.459090909090909	1	32
785	6	6.1	1	1	3	2	3	Anna	R1-PI1	PI-R	PI-R	218	0.582568807339449	1	33
787	6	6.1	1	1	3	2	4	Bernie	PI1-NC1	NC-PI	NC-PI	230	0.591304347826087	1	34
789	6	6.1	1	1	3	2	5	Trinh	PI2-NC2	NC-PI	NC-PI	225	0.875555555555556	2	35
791	6	6.1	1	1	3	2	6	Bernie	PI1-NC1	NC-PI	NC-PI	230	0.508849557522124	3	36
793	6	6.1	1	1	3	2	7	Han	R2-NC2	NC-R	NC-R	227	0.849557522123894	2	37
795	6	6.1	1	1	3	2	8	Bernie	R1-PI2	PI-R	PI-R	234	0.978632478632479	2	38
797	6	6.1	1	1	3	2	9	Trinh	NC1-R2	NC-R	NC-R	227	1	3	39
799	6	6.1	1	1	3	2	10	Bernie	R1-R2	R-R	Same	198	0.700507614213198	2	40
801	6	6.1	1	1	3	2	11	Han	R2-NC2	NC-R	NC-R	253	0.577075098814229	4	41
803	6	6.1	1	1	3	2	12	Trinh	R1-NC1	NC-R	NC-R	227	0.674008810572687	5	42
805	6	6.1	1	1	3	2	13	Bernie	PI1-R2	PI-R	PI-R	220	0.472727272727273	3	43
807	6	6.1	1	1	3	2	14	Anna	NC1-NC2	NC-NC	Same	228	0.364035087719298	3	44
809	6	6.1	1	1	3	2	15	Bernie	PI1-R2	PI-R	PI-R	223	0.771300448430493	4	45
811	6	6.1	1	1	3	2	16	Hanna	R1-NC2	NC-R	NC-R	212	0.589622641509434	6	46
813	6	6.1	1	1	3	2	17	Bernie	R1-PI2	PI-R	PI-R	214	0.303738317757009	5	47
815	6	6.1	1	1	3	2	18	Trinh	PI2-NC2	NC-PI	NC-PI	167	0.383233532934132	4	48
817	6	6.1	1	1	3	2	19	Bernie	NC1-PI2	NC-PI	NC-PI	130	0.569230769230769	5	49
819	6	6.1	1	1	3	2	20	Anna	NC1-NC2	NC-NC	Same	215	0.395348837209302	4	50
821	6	6.1	1	1	3	2	21	Bernie	NC1-PI2	NC-PI	NC-PI	208	0.591346153846154	6	51
823	6	6.1	1	1	3	2	22	Hanna	PI1-PI2	PI-PI	Same	219	0.726027397260274	5	52
825	6	6.1	1	1	3	2	23	Bernie	R2-PI2	PI-R	PI-R	221	0.565610859728507	6	53
827	6	6.1	1	1	3	2	24	Trinh	R1-NC1	NC-R	NC-R	225	0.724444444444444	7	54
829	6	6.1	1	1	3	2	25	Hanna	R1-NC2	NC-R	NC-R	209	0.516746411483254	8	55
831	6	6.1	1	1	3	2	26	Han	PI1-NC2	NC-PI	NC-PI	227	0.6784140969163	7	56
833	6	6.1	1	1	3	2	27	Anna	R1-PI1	PI-R	PI-R	228	0.828947368421053	7	57
835	6	6.1	1	1	3	2	28	Bernie	R1-PI2	PI-R	PI-R	216	0.421296296296296	8	58
837	6	6.1	1	1	3	2	29	Han	PI1-NC2	NC-PI	NC-PI	136	0.772058823529412	8	59
839	6	6.1	1	1	3	2	30	Bernie	R1-R2	R-R	Same	113	0.814159292035398	6	60
841	6	6.2	2	0	1	3	1	Hanna	PI1-NC2	NC-PI	NC-PI	119	0.830508474576271	1	1
843	6	6.2	2	0	1	3	2	Trinh	NC1-R2	NC-R	NC-R	146	0.73972602739726	1	2
845	6	6.2	2	0	1	3	3	Hanna	R1-PI1	PI-R	PI-R	152	0.565789473684211	1	3
847	6	6.2	2	0	1	3	4	Anna	NC1-PI2	NC-PI	NC-PI	187	0.812834224598931	2	4
849	6	6.2	2	0	1	3	5	Han	R1-NC1	NC-R	NC-R	207	0.951690821256039	2	5
851	6	6.2	2	0	1	3	6	Trinh	NC1-R2	NC-R	NC-R	215	0.488372093023256	3	6
853	6	6.2	2	0	1	3	7	Anna	PI1-NC2	NC-PI	NC-PI	149	0.61744966442953	3	7
855	6	6.2	2	0	1	3	8	Hanna	NC1-NC2	NC-NC	Same	178	0.460674157303371	1	8
857	6	6.2	2	0	1	3	9	Han	PI1-PI2	PI-PI	Same	127	0.377952755905512	2	9
859	6	6.2	2	0	1	3	10	Anna	PI1-NC2	NC-PI	NC-PI	164	0.257668711656442	4	10
861	6	6.2	2	0	1	3	11	Han	PI1-NC1	NC-PI	NC-PI	175	0.537142857142857	5	11
863	6	6.2	2	0	1	3	12	Trinh	PI1-R2	PI-R	PI-R	197	0.913705583756345	2	12
865	6	6.2	2	0	1	3	13	Han	R1-NC1	NC-R	NC-R	190	0.752631578947368	4	13
867	6	6.2	2	0	1	3	14	Trinh	R1-R2	R-R	Same	169	0.698224852071006	3	14
869	6	6.2	2	0	1	3	15	Hanna	R2-NC2	NC-R	NC-R	193	0.875647668393782	5	15
871	6	6.2	2	0	1	3	16	Anna	R1-NC2	NC-R	NC-R	183	0.797814207650273	6	16
873	6	6.2	2	0	1	3	17	Hanna	PI2-NC2	NC-PI	NC-PI	131	0.183206106870229	6	17
875	6	6.2	2	0	1	3	18	Trinh	R1-R2	R-R	Same	173	0.242774566473988	4	18
877	6	6.2	2	0	1	3	19	Anna	R1-PI2	PI-R	PI-R	175	0.710982658959538	3	19
879	6	6.2	2	0	1	3	20	Han	R2-PI2	PI-R	PI-R	151	0.437086092715232	4	20
881	6	6.2	2	0	1	3	21	Anna	NC1-PI2	NC-PI	NC-PI	176	0.457142857142857	7	21
883	6	6.2	2	0	1	3	22	Hanna	NC1-NC2	NC-NC	Same	130	0.40625	5	22
885	6	6.2	2	0	1	3	23	Han	PI1-PI2	PI-PI	Same	158	0.867088607594937	6	23
887	6	6.2	2	0	1	3	24	Hanna	R1-PI1	PI-R	PI-R	189	1	5	24
889	6	6.2	2	0	1	3	25	Han	R2-PI2	PI-R	PI-R	192	0.93717277486911	6	25
891	6	6.2	2	0	1	3	26	Anna	R1-NC2	NC-R	NC-R	176	0.556818181818182	7	26
893	6	6.2	2	0	1	3	27	Han	PI1-NC1	NC-PI	NC-PI	146	0.5	8	27
895	6	6.2	2	0	1	3	28	Anna	R1-PI2	PI-R	PI-R	139	0.833333333333333	7	28
897	6	6.2	2	0	1	3	29	Trinh	PI1-R2	PI-R	PI-R	198	0.727272727272727	8	29
899	6	6.2	2	0	1	3	30	Hanna	R2-NC2	NC-R	NC-R	164	0.846625766871166	8	30
901	6	6.2	2	0	3	3	1	Trinh	PI2-NC2	NC-PI	NC-PI	163	0.570552147239264	1	31
903	6	6.2	2	0	3	3	2	Anna	R1-PI1	PI-R	PI-R	143	0.676056338028169	1	32
905	6	6.2	2	0	3	3	3	Trinh	NC1-R2	NC-R	NC-R	169	0.5	1	33
907	6	6.2	2	0	3	3	4	Bernie	NC1-PI2	NC-PI	NC-PI	181	0.917127071823204	2	34
909	6	6.2	2	0	3	3	5	Trinh	R1-NC1	NC-R	NC-R	186	0.741935483870968	2	35
911	6	6.2	2	0	3	3	6	Han	PI1-NC2	NC-PI	NC-PI	143	0.741258741258741	3	36
913	6	6.2	2	0	3	3	7	Anna	NC1-NC2	NC-NC	Same	158	0.588607594936709	1	37
915	6	6.2	2	0	3	3	8	Bernie	PI1-R2	PI-R	PI-R	186	0.688172043010753	2	38
917	6	6.2	2	0	3	3	9	Han	PI1-NC2	NC-PI	NC-PI	147	0.585034013605442	4	39
919	6	6.2	2	0	3	3	10	Bernie	PI1-NC1	NC-PI	NC-PI	188	0.6524064171123	5	40
921	6	6.2	2	0	3	3	11	Trinh	R1-NC1	NC-R	NC-R	160	0.8625	3	41
923	6	6.2	2	0	3	3	12	Bernie	R1-R2	R-R	Same	113	0.504424778761062	2	42
925	6	6.2	2	0	3	3	13	Han	R2-NC2	NC-R	NC-R	143	0.661971830985915	4	43
927	6	6.2	2	0	3	3	14	Bernie	R2-PI2	PI-R	PI-R	190	0.826315789473684	3	44
929	6	6.2	2	0	3	3	15	Hanna	R1-NC2	NC-R	NC-R	178	0.831460674157303	5	45
931	6	6.2	2	0	3	3	16	Trinh	PI2-NC2	NC-PI	NC-PI	120	0.411764705882353	6	46
933	6	6.2	2	0	3	3	17	Bernie	R1-R2	R-R	Same	176	0.534090909090909	3	47
935	6	6.2	2	0	3	3	18	Anna	NC1-NC2	NC-NC	Same	198	0.32994923857868	4	48
937	6	6.2	2	0	3	3	19	Bernie	R1-PI2	PI-R	PI-R	169	0.431952662721893	4	49
939	6	6.2	2	0	3	3	20	Hanna	PI1-PI2	PI-PI	Same	163	0.459627329192547	5	50
941	6	6.2	2	0	3	3	21	Bernie	R2-PI2	PI-R	PI-R	143	0.464788732394366	5	51
943	6	6.2	2	0	3	3	22	Anna	R1-PI1	PI-R	PI-R	161	0.260869565217391	6	52
945	6	6.2	2	0	3	3	23	Bernie	NC1-PI2	NC-PI	NC-PI	112	0.527272727272727	7	53
947	6	6.2	2	0	3	3	24	Hanna	PI1-PI2	PI-PI	Same	156	0.596153846153846	6	54
949	6	6.2	2	0	3	3	25	Bernie	PI1-NC1	NC-PI	NC-PI	155	0.161290322580645	8	55
951	6	6.2	2	0	3	3	26	Han	R2-NC2	NC-R	NC-R	169	0.988165680473373	6	56
953	6	6.2	2	0	3	3	27	Trinh	NC1-R2	NC-R	NC-R	154	0.811688311688312	7	57
955	6	6.2	2	0	3	3	28	Bernie	PI1-R2	PI-R	PI-R	108	0.803738317757009	7	58
957	6	6.2	2	0	3	3	29	Hanna	R1-NC2	NC-R	NC-R	220	0.851851851851852	8	59
959	6	6.2	2	0	3	3	30	Bernie	R1-PI2	PI-R	PI-R	159	0.716981132075472	8	60
961	7	7.1	1	0	1	2	1	Hanna	PI2-NC2	NC-PI	NC-PI	192	0.927083333333333	1	1
963	7	7.1	1	0	1	2	2	Trinh	NC1-R2	NC-R	NC-R	151	0.231788079470199	1	2
965	7	7.1	1	0	1	2	3	Hanna	R1-PI1	PI-R	PI-R	105	0.380952380952381	1	3
967	7	7.1	1	0	1	2	4	Han	PI1-NC1	NC-PI	NC-PI	116	0.974137931034483	2	4
969	7	7.1	1	0	1	2	5	Hanna	R2-NC2	NC-R	NC-R	153	0.437908496732026	2	5
971	7	7.1	1	0	1	2	6	Anna	R1-PI2	PI-R	PI-R	129	0.527131782945736	2	6
973	7	7.1	1	0	1	2	7	Han	PI1-NC1	NC-PI	NC-PI	180	0.0111111111111111	3	7
975	7	7.1	1	0	1	2	8	Trinh	NC1-R2	NC-R	NC-R	144	0.555555555555556	3	8
977	7	7.1	1	0	1	2	9	Anna	R1-PI2	PI-R	PI-R	174	0.603448275862069	3	9
979	7	7.1	1	0	1	2	10	Trinh	R1-R2	R-R	Same	226	0.278761061946903	1	10
981	7	7.1	1	0	1	2	11	Hanna	R2-NC2	NC-R	NC-R	117	0.854700854700855	4	11
983	7	7.1	1	0	1	2	12	Han	R1-NC1	NC-R	NC-R	97	1	5	12
985	7	7.1	1	0	1	2	13	Trinh	PI1-R2	PI-R	PI-R	100	0.68	4	13
987	7	7.1	1	0	1	2	14	Anna	R1-NC2	NC-R	NC-R	149	0.557046979865772	6	14
989	7	7.1	1	0	1	2	15	Hanna	NC1-NC2	NC-NC	Same	73	1	2	15
991	7	7.1	1	0	1	2	16	Trinh	PI1-R2	PI-R	PI-R	39	0	5	16
997	7	7.1	1	0	1	2	19	Hanna	NC1-NC2	NC-NC	Same	101	0.0792079207920792	3	17
999	7	7.1	1	0	1	2	20	Anna	NC1-PI2	NC-PI	NC-PI	84	0.857142857142857	4	18
1001	7	7.1	1	0	1	2	21	Han	PI1-PI2	PI-PI	Same	83	0.819277108433735	4	19
1003	7	7.1	1	0	1	2	22	Han	R2-PI2	PI-R	PI-R	107	0.214953271028037	6	20
1005	7	7.1	1	0	1	2	23	Hanna	PI2-NC2	NC-PI	NC-PI	161	0.652173913043478	5	21
1007	7	7.1	1	0	1	2	24	Han	R1-NC1	NC-R	NC-R	55	0.563636363636364	7	22
1009	7	7.1	1	0	1	2	25	Trinh	R1-R2	R-R	Same	100	1	5	23
1011	7	7.1	1	0	1	2	26	Anna	NC1-PI2	NC-PI	NC-PI	30	0.1	6	24
1013	7	7.1	1	0	1	2	27	Hanna	R1-PI1	PI-R	PI-R	117	0.763157894736842	7	25
1015	7	7.1	1	0	1	2	28	Anna	PI1-NC2	NC-PI	NC-PI	114	0.176991150442478	7	26
1017	7	7.1	1	0	1	2	29	Han	R2-PI2	PI-R	PI-R	140	0.855072463768116	8	27
1019	7	7.1	1	0	1	2	30	Anna	R1-NC2	NC-R	NC-R	93	1	8	28
1021	7	7.1	1	0	3	2	1	Trinh	NC1-R2	NC-R	NC-R	237	0.70042194092827	1	29
1023	7	7.1	1	0	3	2	2	Hanna	PI1-PI2	PI-PI	Same	214	0.626168224299065	1	30
1025	7	7.1	1	0	3	2	3	Anna	R1-PI1	PI-R	PI-R	232	0.362068965517241	1	31
1027	7	7.1	1	0	3	2	4	Bernie	PI1-NC1	NC-PI	NC-PI	237	0.616033755274262	1	32
1029	7	7.1	1	0	3	2	5	Trinh	PI2-NC2	NC-PI	NC-PI	223	0.300448430493274	2	33
1031	7	7.1	1	0	3	2	6	Bernie	PI1-NC1	NC-PI	NC-PI	229	0.296943231441048	3	34
1033	7	7.1	1	0	3	2	7	Han	R2-NC2	NC-R	NC-R	220	0.713636363636364	2	35
1035	7	7.1	1	0	3	2	8	Bernie	R1-PI2	PI-R	PI-R	228	0.271929824561404	2	36
1037	7	7.1	1	0	3	2	9	Trinh	NC1-R2	NC-R	NC-R	227	0.268722466960352	3	37
1039	7	7.1	1	0	3	2	10	Bernie	R1-R2	R-R	Same	228	0.0701754385964912	2	38
1041	7	7.1	1	0	3	2	11	Han	R2-NC2	NC-R	NC-R	224	0.566964285714286	4	39
1043	7	7.1	1	0	3	2	12	Trinh	R1-NC1	NC-R	NC-R	225	0.511111111111111	5	40
1045	7	7.1	1	0	3	2	13	Bernie	PI1-R2	PI-R	PI-R	234	0.585470085470085	3	41
1047	7	7.1	1	0	3	2	14	Anna	NC1-NC2	NC-NC	Same	226	0.734513274336283	3	42
1049	7	7.1	1	0	3	2	15	Bernie	PI1-R2	PI-R	PI-R	237	0.189873417721519	4	43
