complete.dyad	id	child.adult	sex	box	rando.order	trial	model	comb.detail 	comb.sum	action 	side	time.aoi	time.screen
1	4	1	1	1	1	16	Anna	NC1-PI2		PI2	2	97	166
1	4	1	1	1	1	17	Trinh	PI1-R2		PI1	1	131	155
1	4	1	1	1	1	17	Trinh	PI1-R2		R2	2	22	155
1	4	1	1	1	1	18	Hanna	NC1-NC2		NC2	1	102	129
1	4	1	1	1	1	18	Hanna	NC1-NC2		NC1	2	27	129
1	4	1	1	1	1	19	Han	PI1-PI2		PI2	1	55	66
1	4	1	1	1	1	19	Han	PI1-PI2		PI1	2	9	66
1	4	1	1	1	1	20	Hanna	R1-PI1		PI1	1	78	83
1	4	1	1	1	1	20	Hanna	R1-PI1		R1	2	5	83
1	4	1	1	1	1	21	Han	R2-PI2		PI2	1	67	96
1	4	1	1	1	1	21	Han	R2-PI2		R2	2	21	96
1	4	1	1	1	1	22	Hanna	R2-NC2		NC2	1	0	95
1	4	1	1	1	1	22	Hanna	R2-NC2		R2	2	64	95
1	4	1	1	1	1	23	Anna	R1-NC2		NC2	1	0	51
1	4	1	1	1	1	23	Anna	R1-NC2		R1	2	44	51
1	4	1	1	1	1	24	Han	PI1-NC1		NC1	1	111	155
1	4	1	1	1	1	24	Han	PI1-NC1		PI1	2	40	155
1	4	1	1	1	1	25	Hanna	PI2-NC2		PI2	1	105	147
1	4	1	1	1	1	25	Hanna	PI2-NC2		NC2	2	38	147
1	4	1	1	1	1	26	Trinh	PI1-R2		R2	1	94	141
1	4	1	1	1	1	26	Trinh	PI1-R2		PI1	2	34	141
1	4	1	1	1	1	27	Trinh	NC1-R2		R2	1	102	161
1	4	1	1	1	1	27	Trinh	NC1-R2		NC1	2	41	161
1	4	1	1	1	1	28	Han	PI1-PI2		PI1	1	0	48
1	4	1	1	1	1	28	Han	PI1-PI2		PI2	2	47	48
1	4	1	1	1	1	29	Anna	R1-NC2		R1	1	50	91
1	4	1	1	1	1	29	Anna	R1-NC2		NC2	2	35	91
1	4	1	1	1	1	30	Hanna	R2-NC2		NC2	1	77	143
1	4	1	1	1	1	30	Hanna	R2-NC2		R2	2	65	143
1	4	1	1	2	1	1	Bernie	R1-PI1		PI1	1	88	167
1	4	1	1	2	1	1	Bernie	R1-PI1		R1	2	78	167
1	4	1	1	2	1	2	Anna	NC1-R2		R2	1	175	175
1	4	1	1	2	1	2	Anna	NC1-R2		NC1	2	0	175
1	4	1	1	2	1	3	Han	PI2-NC2		NC2	1	74	188
1	4	1	1	2	1	3	Han	PI2-NC2		PI2	2	111	188
1	4	1	1	2	1	4	Bernie	NC1-R2		NC1	1	100	186
1	4	1	1	2	1	4	Bernie	NC1-R2		R2	2	86	186
1	4	1	1	2	1	5	Han	NC1-NC2		NC1	1	4	64
1	4	1	1	2	1	5	Han	NC1-NC2		NC2	2	60	64
1	4	1	1	2	1	6	Trinh	R1-R2		R2	1	70	181
1	4	1	1	2	1	6	Trinh	R1-R2		R1	2	99	181
1	4	1	1	2	1	7	Hanna	PI1-NC2		PI1	1	139	154
1	4	1	1	2	1	7	Hanna	PI1-NC2		NC2	2	14	154
1	4	1	1	2	1	8	Bernie	R1-PI1		R1	1	126	126
1	4	1	1	2	1	8	Bernie	R1-PI1		PI1	2	0	126
1	4	1	1	2	1	9	Hanna	PI1-NC2		NC2	1	51	73
1	4	1	1	2	1	9	Hanna	PI1-NC2		PI1	2	22	73
1	4	1	1	2	1	10	Anna	R1-NC1		NC1	1	0	135
1	4	1	1	2	1	10	Anna	R1-NC1		R1	2	135	135
1	4	1	1	2	1	11	Han	PI1-PI2		PI2	1	32	124
1	4	1	1	2	1	11	Han	PI1-PI2		PI1	2	92	124
1	4	1	1	2	1	12	Anna	PI1-R2		PI1	1	113	153
1	4	1	1	2	1	12	Anna	PI1-R2		R2	2	40	153
1	4	1	1	2	1	13	Hanna	R1-PI2		PI2	1	76	165
1	4	1	1	2	1	13	Hanna	R1-PI2		R1	2	89	165
1	4	1	1	2	1	14	Anna	R1-NC1		R1	1	52	140
1	4	1	1	2	1	14	Anna	R1-NC1		NC1	2	88	140
1	4	1	1	2	1	15	Hanna	R1-PI2		R1	1	137	166
1	4	1	1	2	1	15	Hanna	R1-PI2		PI2	2	29	166
1	4	1	1	2	1	16	Trinh	R1-R2		R1	1	10	134
1	4	1	1	2	1	16	Trinh	R1-R2		R2	2	124	134
1	4	1	1	2	1	17	Bernie	NC1-R2		R2	1	148	187
1	4	1	1	2	1	17	Bernie	NC1-R2		NC1	2	32	187
1	4	1	1	2	1	18	Anna	NC1-R2		NC1	1	76	103
1	4	1	1	2	1	18	Anna	NC1-R2		R2	2	27	103
1	4	1	1	2	1	19	Hanna	R2-NC2		NC2	1	18	68
1	4	1	1	2	1	19	Hanna	R2-NC2		R2	2	50	68
1	4	1	1	2	1	20	Han	PI1-PI2		PI1	1	40	130
1	4	1	1	2	1	20	Han	PI1-PI2		PI2	2	90	130
1	4	1	1	2	1	21	Bernie	PI1-NC1		NC1	1	57	166
1	4	1	1	2	1	21	Bernie	PI1-NC1		PI1	2	109	166
1	4	1	1	2	1	22	Trinh	R2-PI2		PI2	1	0	148
1	4	1	1	2	1	22	Trinh	R2-PI2		R2	2	148	148
1	4	1	1	2	1	23	Hanna	R2-NC2		R2	1	78	162
1	4	1	1	2	1	23	Hanna	R2-NC2		NC2	2	84	162
1	4	1	1	2	1	24	Trinh	R1-NC2		NC2	1	76	79
1	4	1	1	2	1	24	Trinh	R1-NC2		R1	2	0	79
1	4	1	1	2	1	25	Bernie	PI1-NC1		PI1	1	0	0
1	4	1	1	2	1	25	Bernie	PI1-NC1		NC1	2	0	0
1	4	1	1	2	1	26	Han	PI2-NC2		PI2	1	41	94
1	4	1	1	2	1	26	Han	PI2-NC2		NC2	2	53	94
1	4	1	1	2	1	27	Trinh	R1-NC2		NC2	1	62	62
1	4	1	1	2	1	27	Trinh	R1-NC2		R1	2	0	62
1	4	1	1	2	1	28	Han	NC1-NC2		NC2	1	0	27
1	4	1	1	2	1	28	Han	NC1-NC2		NC1	2	4	27
1	4	1	1	2	1	29	Anna	PI1-R2		R2	1	134	149
1	4	1	1	2	1	29	Anna	PI1-R2		PI1	2	15	149
1	4	1	1	2	1	30	Trinh	R2-PI2		R2	1	51	117
1	4	1	1	2	1	30	Trinh	R2-PI2		PI2	2	54	117
1	4	1	1	3	1	1	Anna	R1-PI1		PI1	1	97	188
1	4	1	1	3	1	1	Anna	R1-PI1		R1	2	91	188
1	4	1	1	3	1	2	Trinh	NC1-R2		R2	1	132	140
1	4	1	1	3	1	2	Trinh	NC1-R2		NC1	2	8	140
1	4	1	1	3	1	3	Bernie	NC1-PI2		PI2	1	194	199
1	4	1	1	3	1	3	Bernie	NC1-PI2		NC1	2	5	199
1	4	1	1	3	1	4	Anna	NC1-NC2		NC1	1	179	192
1	4	1	1	3	1	4	Anna	NC1-NC2		NC2	2	10	192
1	4	1	1	3	1	5	Han	PI1-NC2		NC2	1	97	153
1	4	1	1	3	1	5	Han	PI1-NC2		PI1	2	54	153
1	4	1	1	3	1	6	Bernie	R2-PI2		PI2	1	72	113
1	4	1	1	3	1	6	Bernie	R2-PI2		R2	2	38	113
1	4	1	1	3	1	7	Anna	R1-PI1		R1	1	73	100
1	4	1	1	3	1	7	Anna	R1-PI1		PI1	2	27	100
1	4	1	1	3	1	8	Han	PI1-NC2		PI1	1	152	178
1	4	1	1	3	1	8	Han	PI1-NC2		NC2	2	26	178
1	4	1	1	3	1	9	Trinh	R1-NC1		NC1	1	28	148
1	4	1	1	3	1	9	Trinh	R1-NC1		R1	2	120	148
1	4	1	1	3	1	10	Bernie	NC1-PI2		NC1	1	68	116
1	4	1	1	3	1	10	Bernie	NC1-PI2		PI2	2	42	116
1	4	1	1	3	1	11	Hanna	PI1-PI2		PI2	1	51	141
1	4	1	1	3	1	11	Hanna	PI1-PI2		PI1	2	90	141
1	4	1	1	3	1	12	Bernie	R1-PI2		R1	1	87	143
1	4	1	1	3	1	12	Bernie	R1-PI2		PI2	2	56	143
1	4	1	1	3	1	13	Trinh	R1-NC1		R1	1	85	121
1	4	1	1	3	1	13	Trinh	R1-NC1		NC1	2	36	121
1	4	1	1	3	1	14	Bernie	R1-R2		R1	1	0	80
1	4	1	1	3	1	14	Bernie	R1-R2		R2	2	80	80
1	4	1	1	3	1	15	Trinh	NC1-R2		NC1	1	18	104
1	4	1	1	3	1	15	Trinh	NC1-R2		R2	2	86	104
1	4	1	1	3	1	16	Han	R2-NC2		R2	1	32	91
1	4	1	1	3	1	16	Han	R2-NC2		NC2	2	59	91
1	4	1	1	3	1	17	Bernie	PI1-R2		PI1	1	26	140
1	4	1	1	3	1	17	Bernie	PI1-R2		R2	2	114	140
1	4	1	1	3	1	18	Anna	NC1-NC2		NC2	1	48	132
1	4	1	1	3	1	18	Anna	NC1-NC2		NC1	2	84	132
1	4	1	1	3	1	19	Hanna	PI1-PI2		PI1	1	57	103
1	4	1	1	3	1	19	Hanna	PI1-PI2		PI2	2	44	103
1	4	1	1	3	1	20	Bernie	R2-PI2		R2	1	144	152
1	4	1	1	3	1	20	Bernie	R2-PI2		PI2	2	8	152
1	4	1	1	3	1	21	Trinh	PI2-NC2		NC2	1	44	131
1	4	1	1	3	1	21	Trinh	PI2-NC2		PI2	2	83	131
1	4	1	1	3	1	22	Bernie	R1-R2		R2	1	28	150
1	4	1	1	3	1	22	Bernie	R1-R2		R1	2	122	150
1	4	1	1	3	1	23	Han	R2-NC2		NC2	1	8	33
1	4	1	1	3	1	23	Han	R2-NC2		R2	2	25	33
1	4	1	1	3	1	24	Bernie	PI1-R2		R2	1	60	143
1	4	1	1	3	1	24	Bernie	PI1-R2		PI1	2	83	143
1	4	1	1	3	1	25	Hanna	R1-NC2		NC2	1	38	134
1	4	1	1	3	1	25	Hanna	R1-NC2		R1	2	89	134
1	4	1	1	3	1	26	Bernie	PI1-NC1		NC1	1	0	134
1	4	1	1	3	1	26	Bernie	PI1-NC1		PI1	2	128	134
1	4	1	1	3	1	27	Trinh	PI2-NC2		PI2	1	77	132
1	4	1	1	3	1	27	Trinh	PI2-NC2		NC2	2	55	132
1	4	1	1	3	1	28	Bernie	R1-PI2		PI2	1	67	153
1	4	1	1	3	1	28	Bernie	R1-PI2		R1	2	79	153
1	4	1	1	3	1	29	Hanna	R1-NC2		R1	1	30	83
1	4	1	1	3	1	29	Hanna	R1-NC2		NC2	2	48	83
1	4	1	1	3	1	30	Bernie	PI1-NC1		PI1	1	0	122
1	4	1	1	3	1	30	Bernie	PI1-NC1		NC1	2	122	122
1	4	2	0	1	1	1	Hanna	R1-PI1		R1	1	108	171
1	4	2	0	1	1	1	Hanna	R1-PI1		PI1	2	63	171
1	4	2	0	1	1	2	Trinh	NC1-R2		NC1	1	85	181
1	4	2	0	1	1	2	Trinh	NC1-R2		R2	2	96	181
1	4	2	0	1	1	3	Hanna	PI2-NC2		NC2	1	101	207
1	4	2	0	1	1	3	Hanna	PI2-NC2		PI2	2	105	207
1	4	2	0	1	1	4	Anna	NC1-PI2		PI2	1	139	195
1	4	2	0	1	1	4	Anna	NC1-PI2		NC1	2	56	195
1	4	2	0	1	1	5	Hanna	NC1-NC2		NC2	1	109	171
1	4	2	0	1	1	5	Hanna	NC1-NC2		NC1	2	62	171
1	4	2	0	1	1	6	Anna	PI1-NC2		PI1	1	116	167
1	4	2	0	1	1	6	Anna	PI1-NC2		NC2	2	51	167
1	4	2	0	1	1	7	Han	PI1-NC1		PI1	1	158	194
1	4	2	0	1	1	7	Han	PI1-NC1		NC1	2	36	194
1	4	2	0	1	1	8	Anna	PI1-NC2		NC2	1	68	192
1	4	2	0	1	1	8	Anna	PI1-NC2		PI1	2	124	192
1	4	2	0	1	1	9	Han	R1-NC1		NC1	1	34	187
1	4	2	0	1	1	9	Han	R1-NC1		R1	2	153	187
1	4	2	0	1	1	10	Anna	R1-PI2		PI2	1	39	119
1	4	2	0	1	1	10	Anna	R1-PI2		R1	2	80	119
1	4	2	0	1	1	11	Han	R1-NC1		R1	1	142	206
1	4	2	0	1	1	11	Han	R1-NC1		NC1	2	64	206
1	4	2	0	1	1	12	Anna	R1-PI2		R1	1	104	161
1	4	2	0	1	1	12	Anna	R1-PI2		PI2	2	56	161
1	4	2	0	1	1	13	Trinh	R1-R2		R1	1	95	170
1	4	2	0	1	1	13	Trinh	R1-R2		R2	2	75	170
1	4	2	0	1	1	14	Han	R2-PI2		R2	1	142	183
1	4	2	0	1	1	14	Han	R2-PI2		PI2	2	41	183
1	4	2	0	1	1	15	Trinh	R1-R2		R2	1	140	182
1	4	2	0	1	1	15	Trinh	R1-R2		R1	2	42	182
1	4	2	0	1	1	16	Anna	NC1-PI2		NC1	1	146	202
1	4	2	0	1	1	16	Anna	NC1-PI2		PI2	2	56	202
1	4	2	0	1	1	17	Trinh	PI1-R2		PI1	1	119	165
1	4	2	0	1	1	17	Trinh	PI1-R2		R2	2	46	165
1	4	2	0	1	1	18	Hanna	NC1-NC2		NC2	1	92	200
1	4	2	0	1	1	18	Hanna	NC1-NC2		NC1	2	108	200
1	4	2	0	1	1	19	Han	PI1-PI2		PI2	1	84	179
1	4	2	0	1	1	19	Han	PI1-PI2		PI1	2	95	179
1	4	2	0	1	1	20	Hanna	R1-PI1		PI1	1	102	188
1	4	2	0	1	1	20	Hanna	R1-PI1		R1	2	86	188
1	4	2	0	1	1	21	Han	R2-PI2		PI2	1	31	191
1	4	2	0	1	1	21	Han	R2-PI2		R2	2	160	191
1	4	2	0	1	1	22	Hanna	R2-NC2		NC2	1	90	191
1	4	2	0	1	1	22	Hanna	R2-NC2		R2	2	101	191
1	4	2	0	1	1	23	Anna	R1-NC2		NC2	1	41	201
1	4	2	0	1	1	23	Anna	R1-NC2		R1	2	160	201
1	4	2	0	1	1	24	Han	PI1-NC1		NC1	1	113	147
1	4	2	0	1	1	24	Han	PI1-NC1		PI1	2	34	147
1	4	2	0	1	1	25	Hanna	PI2-NC2		PI2	1	131	160
1	4	2	0	1	1	25	Hanna	PI2-NC2		NC2	2	29	160
1	4	2	0	1	1	26	Trinh	PI1-R2		R2	1	126	172
1	4	2	0	1	1	26	Trinh	PI1-R2		PI1	2	46	172
1	4	2	0	1	1	27	Trinh	NC1-R2		R2	1	170	190
1	4	2	0	1	1	27	Trinh	NC1-R2		NC1	2	20	190
1	4	2	0	1	1	28	Han	PI1-PI2		PI1	1	115	156
1	4	2	0	1	1	28	Han	PI1-PI2		PI2	2	39	156
1	4	2	0	1	1	29	Anna	R1-NC2		R1	1	247	247
1	4	2	0	1	1	29	Anna	R1-NC2		NC2	2	0	247
1	4	2	0	1	1	30	Hanna	R2-NC2		NC2	1	52	216
1	4	2	0	1	1	30	Hanna	R2-NC2		R2	2	128	216
1	4	2	0	2	1	1	Bernie	R1-PI1		PI1	1	50	133
1	4	2	0	2	1	1	Bernie	R1-PI1		R1	2	82	133
1	4	2	0	2	1	2	Anna	NC1-R2		R2	1	153	182
1	4	2	0	2	1	2	Anna	NC1-R2		NC1	2	28	182
1	4	2	0	2	1	3	Han	PI2-NC2		NC2	1	29	120
1	4	2	0	2	1	3	Han	PI2-NC2		PI2	2	85	120
1	4	2	0	2	1	4	Bernie	NC1-R2		NC1	1	42	104
1	4	2	0	2	1	4	Bernie	NC1-R2		R2	2	62	104
1	4	2	0	2	1	5	Han	NC1-NC2		NC1	1	68	90
1	4	2	0	2	1	5	Han	NC1-NC2		NC2	2	22	90
1	4	2	0	2	1	6	Trinh	R1-R2		R2	1	10	97
1	4	2	0	2	1	6	Trinh	R1-R2		R1	2	87	97
1	4	2	0	2	1	7	Hanna	PI1-NC2		PI1	1	77	86
1	4	2	0	2	1	7	Hanna	PI1-NC2		NC2	2	4	86
1	4	2	0	2	1	8	Bernie	R1-PI1		R1	1	83	97
1	4	2	0	2	1	8	Bernie	R1-PI1		PI1	2	14	97
1	4	2	0	2	1	9	Hanna	PI1-NC2		NC2	1	8	57
1	4	2	0	2	1	9	Hanna	PI1-NC2		PI1	2	49	57
1	4	2	0	2	1	10	Anna	R1-NC1		NC1	1	13	35
1	4	2	0	2	1	10	Anna	R1-NC1		R1	2	22	35
1	4	2	0	2	1	11	Han	PI1-PI2		PI2	1	44	51
1	4	2	0	2	1	11	Han	PI1-PI2		PI1	2	5	51
1	4	2	0	2	1	12	Anna	PI1-R2		PI1	1	10	64
1	4	2	0	2	1	12	Anna	PI1-R2		R2	2	54	64
1	4	2	0	2	1	13	Hanna	R1-PI2		PI2	1	33	55
1	4	2	0	2	1	13	Hanna	R1-PI2		R1	2	22	55
1	4	2	0	2	1	14	Anna	R1-NC1		R1	1	54	65
1	4	2	0	2	1	14	Anna	R1-NC1		NC1	2	11	65
1	4	2	0	2	1	15	Hanna	R1-PI2		R1	1	8	8
1	4	2	0	2	1	15	Hanna	R1-PI2		PI2	2	0	8
1	4	2	0	2	1	16	Trinh	R1-R2		R1	1	6	9
1	4	2	0	2	1	16	Trinh	R1-R2		R2	2	0	9
1	4	2	0	2	1	17	Bernie	NC1-R2		R2	1	32	40
1	4	2	0	2	1	17	Bernie	NC1-R2		NC1	2	8	40
1	4	2	0	2	1	18	Anna	NC1-R2		NC1	1	34	34
1	4	2	0	2	1	18	Anna	NC1-R2		R2	2	0	34
1	4	2	0	2	1	19	Hanna	R2-NC2		NC2	1	24	27
1	4	2	0	2	1	19	Hanna	R2-NC2		R2	2	3	27
1	4	2	0	2	1	20	Han	PI1-PI2		PI1	1	4	11
1	4	2	0	2	1	20	Han	PI1-PI2		PI2	2	7	11
1	4	2	0	2	1	21	Bernie	PI1-NC1		NC1	1	0	0
1	4	2	0	2	1	21	Bernie	PI1-NC1		PI1	2	0	0
1	4	2	0	2	1	22	Trinh	R2-PI2		PI2	1	10	20
1	4	2	0	2	1	22	Trinh	R2-PI2		R2	2	10	20
1	4	2	0	2	1	23	Hanna	R2-NC2		R2	1	3	8
1	4	2	0	2	1	23	Hanna	R2-NC2		NC2	2	2	8
1	4	2	0	2	1	24	Trinh	R1-NC2		NC2	1	5	5
1	4	2	0	2	1	24	Trinh	R1-NC2		R1	2	0	5
1	4	2	0	2	1	25	Bernie	PI1-NC1		PI1	1	2	5
1	4	2	0	2	1	25	Bernie	PI1-NC1		NC1	2	0	5
1	4	2	0	2	1	26	Han	PI2-NC2		PI2	1	0	0
1	4	2	0	2	1	26	Han	PI2-NC2		NC2	2	0	0
1	4	2	0	2	1	27	Trinh	R1-NC2		NC2	1	3	3
1	4	2	0	2	1	27	Trinh	R1-NC2		R1	2	0	3
1	4	2	0	2	1	28	Han	NC1-NC2		NC2	1	0	8
1	4	2	0	2	1	28	Han	NC1-NC2		NC1	2	0	8
1	4	2	0	2	1	29	Anna	PI1-R2		R2	1	0	0
1	4	2	0	2	1	29	Anna	PI1-R2		PI1	2	0	0
1	4	2	0	2	1	30	Trinh	R2-PI2		R2	1	40	40
1	4	2	0	2	1	30	Trinh	R2-PI2		PI2	2	0	40
1	4	2	0	3	1	1	Anna	R1-PI1		PI1	1	91	172
1	4	2	0	3	1	1	Anna	R1-PI1		R1	2	78	172
1	4	2	0	3	1	2	Trinh	NC1-R2		R2	1	117	176
1	4	2	0	3	1	2	Trinh	NC1-R2		NC1	2	59	176
1	4	2	0	3	1	3	Bernie	NC1-PI2		PI2	1	155	199
1	4	2	0	3	1	3	Bernie	NC1-PI2		NC1	2	44	199
1	4	2	0	3	1	4	Anna	NC1-NC2		NC1	1	48	152
1	4	2	0	3	1	4	Anna	NC1-NC2		NC2	2	104	152
1	4	2	0	3	1	5	Han	PI1-NC2		NC2	1	61	167
1	4	2	0	3	1	5	Han	PI1-NC2		PI1	2	106	167
1	4	2	0	3	1	6	Bernie	R2-PI2		PI2	1	37	149
1	4	2	0	3	1	6	Bernie	R2-PI2		R2	2	112	149
1	4	2	0	3	1	7	Anna	R1-PI1		R1	1	115	182
1	4	2	0	3	1	7	Anna	R1-PI1		PI1	2	67	182
1	4	2	0	3	1	8	Han	PI1-NC2		PI1	1	119	174
1	4	2	0	3	1	8	Han	PI1-NC2		NC2	2	53	174
1	4	2	0	3	1	9	Trinh	R1-NC1		NC1	1	53	165
1	4	2	0	3	1	9	Trinh	R1-NC1		R1	2	112	165
1	4	2	0	3	1	10	Bernie	NC1-PI2		NC1	1	69	157
1	4	2	0	3	1	10	Bernie	NC1-PI2		PI2	2	88	157
1	4	2	0	3	1	11	Hanna	PI1-PI2		PI2	1	107	185
1	4	2	0	3	1	11	Hanna	PI1-PI2		PI1	2	77	185
1	4	2	0	3	1	12	Bernie	R1-PI2		R1	1	92	158
1	4	2	0	3	1	12	Bernie	R1-PI2		PI2	2	66	158
1	4	2	0	3	1	13	Trinh	R1-NC1		R1	1	203	217
1	4	2	0	3	1	13	Trinh	R1-NC1		NC1	2	14	217
1	4	2	0	3	1	14	Bernie	R1-R2		R1	1	57	192
1	4	2	0	3	1	14	Bernie	R1-R2		R2	2	135	192
1	4	2	0	3	1	15	Trinh	NC1-R2		NC1	1	53	140
1	4	2	0	3	1	15	Trinh	NC1-R2		R2	2	87	140
1	4	2	0	3	1	16	Han	R2-NC2		R2	1	158	179
1	4	2	0	3	1	16	Han	R2-NC2		NC2	2	21	179
1	4	2	0	3	1	17	Bernie	PI1-R2		PI1	1	131	183
1	4	2	0	3	1	17	Bernie	PI1-R2		R2	2	51	183
1	4	2	0	3	1	18	Anna	NC1-NC2		NC2	1	132	200
1	4	2	0	3	1	18	Anna	NC1-NC2		NC1	2	68	200
1	4	2	0	3	1	19	Hanna	PI1-PI2		PI1	1	156	214
1	4	2	0	3	1	19	Hanna	PI1-PI2		PI2	2	58	214
1	4	2	0	3	1	20	Bernie	R2-PI2		R2	1	119	184
1	4	2	0	3	1	20	Bernie	R2-PI2		PI2	2	65	184
1	4	2	0	3	1	21	Trinh	PI2-NC2		NC2	1	60	192
1	4	2	0	3	1	21	Trinh	PI2-NC2		PI2	2	108	192
1	4	2	0	3	1	22	Bernie	R1-R2		R2	1	154	214
1	4	2	0	3	1	22	Bernie	R1-R2		R1	2	60	214
1	4	2	0	3	1	23	Han	R2-NC2		NC2	1	111	200
1	4	2	0	3	1	23	Han	R2-NC2		R2	2	89	200
1	4	2	0	3	1	24	Bernie	PI1-R2		R2	1	123	193
1	4	2	0	3	1	24	Bernie	PI1-R2		PI1	2	70	193
1	4	2	0	3	1	25	Hanna	R1-NC2		NC2	1	56	135
1	4	2	0	3	1	25	Hanna	R1-NC2		R1	2	79	135
1	4	2	0	3	1	26	Bernie	PI1-NC1		NC1	1	70	155
1	4	2	0	3	1	26	Bernie	PI1-NC1		PI1	2	85	155
1	4	2	0	3	1	27	Trinh	PI2-NC2		PI2	1	130	157
1	4	2	0	3	1	27	Trinh	PI2-NC2		NC2	2	26	157
1	4	2	0	3	1	28	Bernie	R1-PI2		PI2	1	133	200
1	4	2	0	3	1	28	Bernie	R1-PI2		R1	2	66	200
1	4	2	0	3	1	29	Hanna	R1-NC2		R1	1	143	204
1	4	2	0	3	1	29	Hanna	R1-NC2		NC2	2	60	204
1	4	2	0	3	1	30	Bernie	PI1-NC1		PI1	1	93	145
1	4	2	0	3	1	30	Bernie	PI1-NC1		NC1	2	52	145
1	5	1	1	1	3	1	Hanna	PI1-NC2		PI1	1	76	203
1	5	1	1	1	3	1	Hanna	PI1-NC2		NC2	2	125	203
1	5	1	1	1	3	2	Trinh	NC1-R2		R2	1	171	231
1	5	1	1	1	3	2	Trinh	NC1-R2		NC1	2	60	231
1	5	1	1	1	3	3	Hanna	R1-PI1		PI1	1	56	195
1	5	1	1	1	3	3	Hanna	R1-PI1		R1	2	139	195
1	5	1	1	1	3	4	Anna	NC1-PI2		PI2	1	67	243
1	5	1	1	1	3	4	Anna	NC1-PI2		NC1	2	176	243
1	5	1	1	1	3	5	Han	R1-NC1		R1	1	192	232
1	5	1	1	1	3	5	Han	R1-NC1		NC1	2	40	232
1	5	1	1	1	3	6	Trinh	NC1-R2		NC1	1	194	217
1	5	1	1	1	3	6	Trinh	NC1-R2		R2	2	23	217
1	5	1	1	1	3	7	Anna	PI1-NC2		PI1	1	119	220
1	5	1	1	1	3	7	Anna	PI1-NC2		NC2	2	101	220
1	5	1	1	1	3	8	Hanna	NC1-NC2		NC2	1	99	212
1	5	1	1	1	3	8	Hanna	NC1-NC2		NC1	2	113	212
1	5	1	1	1	3	9	Han	PI1-PI2		PI1	1	18	216
1	5	1	1	1	3	9	Han	PI1-PI2		PI2	2	197	216
1	5	1	1	1	3	10	Anna	PI1-NC2		NC2	1	69	228
1	5	1	1	1	3	10	Anna	PI1-NC2		PI1	2	159	228
1	5	1	1	1	3	11	Han	PI1-NC1		NC1	1	197	197
1	5	1	1	1	3	11	Han	PI1-NC1		PI1	2	0	197
1	5	1	1	1	3	12	Trinh	PI1-R2		R2	1	240	240
1	5	1	1	1	3	12	Trinh	PI1-R2		PI1	2	0	240
1	5	1	1	1	3	13	Han	R1-NC1		NC1	1	154	226
1	5	1	1	1	3	13	Han	R1-NC1		R1	2	69	226
1	5	1	1	1	3	14	Trinh	R1-R2		R2	1	44	155
1	5	1	1	1	3	14	Trinh	R1-R2		R1	2	111	155
1	5	1	1	1	3	15	Hanna	R2-NC2		R2	1	34	234
1	5	1	1	1	3	15	Hanna	R2-NC2		NC2	2	200	234
1	5	1	1	1	3	16	Anna	R1-NC2		R1	1	81	233
1	5	1	1	1	3	16	Anna	R1-NC2		NC2	2	152	233
1	5	1	1	1	3	17	Hanna	PI2-NC2		NC2	1	204	239
1	5	1	1	1	3	17	Hanna	PI2-NC2		PI2	2	35	239
1	5	1	1	1	3	18	Trinh	R1-R2		R1	1	22	235
1	5	1	1	1	3	18	Trinh	R1-R2		R2	2	213	235
1	5	1	1	1	3	19	Anna	R1-PI2		R1	1	153	222
1	5	1	1	1	3	19	Anna	R1-PI2		PI2	2	69	222
1	5	1	1	1	3	20	Han	R2-PI2		PI2	1	97	229
1	5	1	1	1	3	20	Han	R2-PI2		R2	2	128	229
1	5	1	1	1	3	21	Anna	NC1-PI2		NC1	1	31	228
1	5	1	1	1	3	21	Anna	NC1-PI2		PI2	2	197	228
1	5	1	1	1	3	22	Hanna	NC1-NC2		NC1	1	96	226
1	5	1	1	1	3	22	Hanna	NC1-NC2		NC2	2	130	226
1	5	1	1	1	3	23	Han	PI1-PI2		PI2	1	35	232
1	5	1	1	1	3	23	Han	PI1-PI2		PI1	2	197	232
1	5	1	1	1	3	24	Hanna	R1-PI1		R1	1	17	200
1	5	1	1	1	3	24	Hanna	R1-PI1		PI1	2	183	200
1	5	1	1	1	3	25	Han	R2-PI2		R2	1	24	235
1	5	1	1	1	3	25	Han	R2-PI2		PI2	2	211	235
1	5	1	1	1	3	26	Anna	R1-NC2		NC2	1	16	239
1	5	1	1	1	3	26	Anna	R1-NC2		R1	2	223	239
1	5	1	1	1	3	27	Han	PI1-NC1		PI1	1	76	224
1	5	1	1	1	3	27	Han	PI1-NC1		NC1	2	148	224
1	5	1	1	1	3	28	Anna	R1-PI2		PI2	1	41	169
1	5	1	1	1	3	28	Anna	R1-PI2		R1	2	128	169
1	5	1	1	1	3	29	Trinh	PI1-R2		R2	1	179	217
1	5	1	1	1	3	29	Trinh	PI1-R2		PI1	2	38	217
1	5	1	1	1	3	30	Hanna	R2-NC2		NC2	1	2	228
1	5	1	1	1	3	30	Hanna	R2-NC2		R2	2	224	228
1	5	1	1	2	3	1	Han	PI2-NC2		PI2	1	133	226
1	5	1	1	2	3	1	Han	PI2-NC2		NC2	2	93	226
1	5	1	1	2	3	2	Bernie	R1-PI1		R1	1	30	229
1	5	1	1	2	3	2	Bernie	R1-PI1		PI1	2	199	229
1	5	1	1	2	3	3	Anna	NC1-R2		NC1	1	33	209
