ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17198	13:05:30.909																			Unclassified	33						1033			719	196	719	196	719	196															0.46525	0.80917		476.59		4.80	4	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17214	13:05:30.925																			Unclassified	117						1034																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17231	13:05:30.942																			Unclassified	117						1035																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17248	13:05:30.959																			Unclassified	117						1036																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17265	13:05:30.976																			Unclassified	117						1037																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17281	13:05:30.992																			Unclassified	117						1038																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17298	13:05:31.009																			Unclassified	117						1039																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17314	13:05:31.025																			Unclassified	117						1040																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17331	13:05:31.042																			Unclassified	17						1041			729	195	729	195	729	195															0.45766	0.80447		478.37		4.91	4	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17348	13:05:31.059																			Unclassified	83						1042																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17364	13:05:31.075																			Unclassified	83						1043																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17381	13:05:31.092																			Unclassified	83						1044																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17398	13:05:31.109																			Unclassified	83						1045																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17414	13:05:31.125																			Unclassified	83						1046																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17431	13:05:31.142																			Unclassified	17						1047			724	182	724	182	724	182															0.45412	0.80092		478.37		4.99	4	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17448	13:05:31.159																		53	Saccade	17						1048	739	284	729	203	734	243	734	243													0.62701	0.83006	0.45326	0.80039	465.77	476.73	4.75	5.01	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17464	13:05:31.175																			Unclassified	317						1049																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17481	13:05:31.192																			Unclassified	317						1050																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17498	13:05:31.209																			Unclassified	317						1051																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17514	13:05:31.225																			Unclassified	317						1052																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17531	13:05:31.242																			Unclassified	317						1053																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17548	13:05:31.259																			Unclassified	317						1054																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17564	13:05:31.275																			Unclassified	317						1055																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17581	13:05:31.292																			Unclassified	317						1056																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17597	13:05:31.309																			Unclassified	317						1057																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17614	13:05:31.325																			Unclassified	317						1058																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17631	13:05:31.342																			Unclassified	317						1059																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17647	13:05:31.358																			Unclassified	317						1060																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17664	13:05:31.375																			Unclassified	317						1061																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17681	13:05:31.392																			Unclassified	317						1062																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17697	13:05:31.408																			Unclassified	317						1063																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17714	13:05:31.425																			Unclassified	317						1064																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17731	13:05:31.442																			Unclassified	317						1065																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17748	13:05:31.459																			Unclassified	317						1066																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17764	13:05:31.475																			Unclassified	317						1067																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17781	13:05:31.492																			Unclassified	17						1068	1108	573	1447	484	1277	528	1277	528													0.66995	0.84332	0.48250	0.82817	416.59	470.05	3.83	4.31	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17797	13:05:31.508																		54	Saccade	16						1069	1088	577			1088	577	1088	577													0.67284	0.84444			410.80		4.02		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17814	13:05:31.525																			Unclassified	17						1070	1105	562			1105	562	1105	562													0.67373	0.84577			413.18		4.04		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17831	13:05:31.542																			Unclassified	83						1071																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17847	13:05:31.558																			Unclassified	83						1072																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17864	13:05:31.575																			Unclassified	83						1073																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17881	13:05:31.592																			Unclassified	83						1074																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17897	13:05:31.608																			Unclassified	83						1075																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17914	13:05:31.625																			Unclassified	17						1076	1078	574			1078	574	1078	574													0.67737	0.84537			420.68		4.02		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17931	13:05:31.642																	17		Fixation	349	1067	553	31.69	316.78	204.17	1077	1063	579			1063	579	1063	579													0.67828	0.84372			416.87		4.05		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17948	13:05:31.659																	17		Fixation	349	1067	553	31.69	316.78	204.17	1078	1052	548			1052	548	1052	548													0.67754	0.84247			418.76		4.08		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17964	13:05:31.675																	17		Fixation	349	1067	553	31.69	316.78	204.17	1079	1064	558			1064	558	1064	558													0.67741	0.83955			417.05		4.00		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17981	13:05:31.692																	17		Fixation	349	1067	553	31.69	316.78	204.17	1080	1063	559			1063	559	1063	559													0.67678	0.83706			418.25		4.15		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									17998	13:05:31.709																	17		Fixation	349	1067	553	31.69	316.78	204.17	1081	1071	552			1071	552	1071	552													0.67659	0.83462			418.63		4.11		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18014	13:05:31.725																	17		Fixation	349	1067	553	31.69	316.78	204.17	1082	1064	555			1064	555	1064	555													0.67679	0.83105			417.63		4.11		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18030	13:05:31.741																	17		Fixation	349	1067	553	31.69	316.78	204.17	1083	1065	566			1065	566	1065	566													0.67754	0.82648			415.39		4.10		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18047	13:05:31.758																	17		Fixation	349	1067	553	31.69	316.78	204.17	1084	1063	543			1063	543	1063	543													0.67752	0.82220			418.42		4.11		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18064	13:05:31.775																	17		Fixation	349	1067	553	31.69	316.78	204.17	1085	1066	538			1066	538	1066	538													0.67821	0.81801			419.17		4.15		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18081	13:05:31.792																	17		Fixation	349	1067	553	31.69	316.78	204.17	1086	1066	541			1066	541	1066	541													0.67878	0.81409			421.09		4.21		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18097	13:05:31.808																	17		Fixation	349	1067	553	31.69	316.78	204.17	1087	1065	540			1065	540	1065	540													0.67892	0.81081			425.94		4.13		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18114	13:05:31.825																	17		Fixation	349	1067	553	31.69	316.78	204.17	1088	1054	545			1054	545	1054	545													0.68005	0.80828			425.26		4.22		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18130	13:05:31.841																	17		Fixation	349	1067	553	31.69	316.78	204.17	1089	1056	562			1056	562	1056	562													0.68120	0.80568			424.17		4.15		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18147	13:05:31.858																	17		Fixation	349	1067	553	31.69	316.78	204.17	1090	1069	563			1069	563	1069	563													0.68105	0.80419			429.21		4.25		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18164	13:05:31.875																	17		Fixation	349	1067	553	31.69	316.78	204.17	1091	1072	573			1072	573	1072	573													0.68210	0.80259			427.07		4.34		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18181	13:05:31.892																	17		Fixation	349	1067	553	31.69	316.78	204.17	1092	1068	552			1068	552	1068	552													0.68172	0.80079			431.21		4.40		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18197	13:05:31.908																	17		Fixation	349	1067	553	31.69	316.78	204.17	1093	1077	545			1077	545	1077	545													0.68159	0.79881			433.25		4.39		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18214	13:05:31.925																	17		Fixation	349	1067	553	31.69	316.78	204.17	1094	1079	557			1079	557	1079	557													0.68126	0.79548			435.33		4.49		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18231	13:05:31.942																	17		Fixation	349	1067	553	31.69	316.78	204.17	1095	1076	556			1076	556	1076	556													0.68093	0.79146			437.29		4.54		0	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	stern black background.wmv	0	0	1280	1024									18247	13:05:31.958																	17		Fixation	349	1067	553	31.69	316.78	204.17	1096	1077	548			1077	548	1077	548													0.68076	0.78657			438.26		4.55		0	4				
